word,score,length,score_binarized
L N F T T ,15.509,5,FALSE
S ER ,0,2,TRUE
F Y JH W EY G R G ,16.288,8,FALSE
NG S M OY L ,10.417,5,FALSE
T OW F R L AA K ,2.429,7,TRUE
AO S SH ,11.224,3,FALSE
Y AE AA B NG ,18.428,5,FALSE
F Y UW UW ,10.158,4,FALSE
NG P ,4.977,2,FALSE
CH OW AE OY AW ,34.234,5,FALSE
Z AW OY TH ,12.877,4,FALSE
AW AY N ER AW ,16.907,5,FALSE
AH K R G F EY G NG ,20.207,8,FALSE
IY N OY OW AA ,19.134,5,FALSE
OW Y EY V B P AE T ,22.477,8,FALSE
B Z F AW P ,30.403,5,FALSE
W EY S NG SH ,8.145,5,FALSE
IY HH IY T ,3.209,4,FALSE
AY N ,2.321,2,TRUE
M S HH P ER NG ,22.089,6,FALSE
EH CH B ,20.783,3,FALSE
EH AE Z M ,21.705,4,FALSE
AW AA W T D B IY UW OW UH ,65.943,10,FALSE
IH L AW AA W Z ,19.054,6,FALSE
OY AY CH IY ,14.132,4,FALSE
AO UH M IH B ,32.375,5,FALSE
Y EY IY JH IH ,15.507,5,FALSE
IH V W OW OY T IH DH ,14.12,8,FALSE
CH L HH IY F IY ,12.659,6,FALSE
JH IY AH Y ,12.229,4,FALSE
AH EH AH EH ,48.504,4,FALSE
AE UH L ZH M B ,26.06,6,FALSE
V T IY EY SH AY ,20.535,6,FALSE
UH AW JH G ,45.232,4,FALSE
W W Z M EH OY ,34.475,6,FALSE
AY DH T D ER AY ,31.072,6,FALSE
F ER OW B T HH UH ,15.18,7,FALSE
AH ZH ,7.906,2,FALSE
UW R EY OW UH TH T ,32.752,7,FALSE
HH B EY AO OW ,30.215,5,FALSE
ZH NG L ,26.083,3,FALSE
Y T HH UW N B ,20.116,6,FALSE
UH N AA F ,11.207,4,FALSE
EH EH V UH EH DH ER Z B ,40.119,9,FALSE
F TH ZH ,31.19,3,FALSE
IY TH ZH AA JH OW Y AE F EY ,26.021,10,FALSE
P Z AA L D OY ,23.198,6,FALSE
N N G AO AW ,30.951,5,FALSE
K W HH ZH ,32.676,4,FALSE
T B DH IH DH AO ,40.54,6,FALSE
ER NG AE B TH AH ,12.581,6,FALSE
M V CH UW JH IY TH W ZH M ,51.047,10,FALSE
P F OY IY SH EY L K ,23.769,8,FALSE
OY AY L ,11.665,3,FALSE
HH CH AH L S AW AA ,21.992,7,FALSE
DH V EH SH ,20.805,4,FALSE
F R CH AO ZH ,7.725,5,FALSE
AH NG B AE G ,4.977,5,FALSE
HH JH ,20.53,2,FALSE
EH DH ZH ,31.248,3,FALSE
JH V P F D W NG ,56.59,7,FALSE
OY AY AH F TH V IY EY M UW AE R AE ,28.266,13,FALSE
ER AH AE CH G ,24.92,5,FALSE
UW DH V DH EY OY V B Y ,63.191,9,FALSE
V HH UW AY ,28.388,4,FALSE
N OY IH TH AE EH DH ,17.094,7,FALSE
EH IY AH DH AE AO ,33.966,6,FALSE
IH ER AY UW ,15.557,4,FALSE
UH W G DH F AY V IY DH ,44.357,9,FALSE
JH EH EH ,24.699,3,FALSE
AW JH UW P ,7.403,4,FALSE
K P ER ,9.239,3,FALSE
SH AO R ,2.069,3,TRUE
M M UW IY ,11.083,4,FALSE
V Z K NG ,44.343,4,FALSE
P AE IH G K HH F R ,29.974,8,FALSE
ZH EY AW B ,22.021,4,FALSE
AE F AH SH ,0,4,TRUE
SH V DH JH ,47.744,4,FALSE
NG Y UW EH ,17.941,4,FALSE
R AW DH ,2.453,3,TRUE
B NG T K ,29.75,4,FALSE
CH D AA ZH CH ,46.865,5,FALSE
P W SH Z AE ER ,34.507,6,FALSE
IY IH IY NG K ,24.634,5,FALSE
N AE EY ,16.876,3,FALSE
B L G EY ,0,4,TRUE
M N DH ZH G CH ,46.611,6,FALSE
V UW ZH F AW ,15.823,5,FALSE
Y DH OW ,17.677,3,FALSE
SH IY AW OW AY EH EH ,55.226,7,FALSE
OY HH AO UW N ,30.455,5,FALSE
K AH ZH OY L OY AE CH ,6.851,8,FALSE
SH AY F IY ZH EY ,10.289,6,FALSE
HH T AW M P EY S ,13.882,7,FALSE
AE AW UH AH L ,37.852,5,FALSE
CH P ER Z ,19.346,4,FALSE
DH K N ,18.788,3,FALSE
IH B SH AO Z UH HH JH ,35.714,8,FALSE
K M AY B ,3.784,4,FALSE
K R AW UH P B L ,35.484,7,FALSE
W UW K F ,11.583,4,FALSE
Y D ,7.625,2,FALSE
F S AH D S ,18.26,5,FALSE
G UW EY OW K AO Z IY ER ,4.213,9,FALSE
HH Y AW TH ,6.885,4,FALSE
AH Z M ,9.855,3,FALSE
R CH G OW F ,17.907,5,FALSE
F EH L AE ,0,4,TRUE
IH AW IH ZH OY Y ,31.645,6,FALSE
AE IH W ,18.965,3,FALSE
AW EH AA V DH S ,45.568,6,FALSE
EY Z ,2.703,2,FALSE
UH ZH OW L ,27.577,4,FALSE
EY IY D V OW B ,13.107,6,FALSE
AY D Z DH M B ,19.58,6,FALSE
AO N W ,10.091,3,FALSE
W JH K W W AE ,26.029,6,FALSE
Z P NG AY ,26.604,4,FALSE
JH W G B S R D F ,28.345,8,FALSE
UH T IH AH IY AY K F ,50.467,8,FALSE
DH AA AA ER JH K SH W ,36.462,8,FALSE
SH M AA ,8.018,3,FALSE
B B EH ,20.376,3,FALSE
EH G IY TH ,2.343,4,TRUE
Z G HH K T TH TH AA OY AY TH ,51.169,11,FALSE
UW EH F ,17.554,3,FALSE
S ER EY IY DH ,5.763,5,FALSE
ZH EH ER AA ,15.853,4,FALSE
D AA HH P SH EH ,11.844,6,FALSE
T ZH EY ,35.2,3,FALSE
B AE CH ,0,3,TRUE
AO D CH ,17.148,3,FALSE
ER OY UH EY AE ,32.092,5,FALSE
DH EY R T AY ,11.162,5,FALSE
AE OY UH ,29.109,3,FALSE
G DH NG NG AE G K B ,57.46,8,FALSE
B UH AO ,25.697,3,FALSE
AA R L EY CH S ,7.339,6,FALSE
TH L D ,5.033,3,FALSE
AY F ZH F CH ZH EH ,55.096,7,FALSE
OY UH V W G ,33.273,5,FALSE
AO IY EH S R ,28.893,5,FALSE
HH K ,3.806,2,FALSE
V IH EY AO AY N ,24.384,6,FALSE
V AO ,3.635,2,FALSE
P S JH ER OY B ,20.089,6,FALSE
EH B AW AE ER R IY ,16.035,7,FALSE
HH AO T Z IY AY F TH ,18.267,8,FALSE
UW Z AO UH OW T W ,51.012,7,FALSE
UW NG CH ,19.907,3,FALSE
N M AA ,11.149,3,FALSE
NG JH AO OY IY AO ,37.965,6,FALSE
JH IY M AW AA ,11.098,5,FALSE
D AH IH Z DH DH Y ,48.304,7,FALSE
R OW S B AA ,8.389,5,FALSE
IH EH Z ,18.652,3,FALSE
V SH R AH G ,31.789,5,FALSE
K SH SH N T B V ,50.414,7,FALSE
IY T OY P ,6.708,4,FALSE
M AA CH UH ,5.789,4,FALSE
ER HH HH L AO AO ,37.827,6,FALSE
SH JH IY R JH P ,33.753,6,FALSE
AW AY IY V Z AO SH ,30.169,7,FALSE
EY UH EH S B AY AY G R DH ,39.158,10,FALSE
D TH OW ,24.881,3,FALSE
P ZH AO ,27.86,3,FALSE
DH UH AY NG P NG ,46.58,6,FALSE
K M UH EH UH ,40.454,5,FALSE
UW K EH NG K ,10.374,5,FALSE
AY W D OW AY AH TH AY ,32.531,8,FALSE
HH B K P L ,28.948,5,FALSE
N N D ,9.73,3,FALSE
Z AY EH DH ,6.272,4,FALSE
OW SH D IH ,21.458,4,FALSE
R JH W R UW AE ,25.608,6,FALSE
OY IH R V AW V ,20.747,6,FALSE
AA ER OW W ,22.426,4,FALSE
NG AA Y N ,16.553,4,FALSE
V AW K ,6.154,3,FALSE
ER AE V ZH AO ,22.104,5,FALSE
SH Z UW AY ER ,36.173,5,FALSE
W OW AE NG ,4.415,4,FALSE
Y M AY DH T ZH G ,42.756,7,FALSE
L CH D IY UH K SH ,33.058,7,FALSE
DH DH P D ,57.418,4,FALSE
ZH Z AO EY OY ,57.189,5,FALSE
UH UW ,35.273,2,FALSE
W CH AA AA Y AA ,25.687,6,FALSE
ER G IY M AA SH UH EY D ,9.507,9,FALSE
G EH EH K ,11.766,4,FALSE
IY P CH ,8.73,3,FALSE
AA Y L NG AW G AE ,28.704,7,FALSE
M UH OY R D N JH ,26.314,7,FALSE
T UW V ,0,3,TRUE
G CH IY R ,14.695,4,FALSE
R Y DH F S L AO N UW EH AE Z ,44.181,12,FALSE
NG IH D ,4.087,3,FALSE
NG TH CH ,14.982,3,FALSE
EY R OY TH ER ,8.376,5,FALSE
T ER B M SH M ZH ,19.472,7,FALSE
L P IY AH W ,14.879,5,FALSE
R IH TH OW S ,5.223,5,FALSE
SH AO V AO B W ,17.911,6,FALSE
UH AY EH V IH L ,26.257,6,FALSE
NG V W ZH HH AH ,35.101,6,FALSE
ER G IY ER ,0,4,TRUE
EY EH ZH EY S ,12.823,5,FALSE
W JH L ,29.501,3,FALSE
SH EH EH SH ,11.766,4,FALSE
HH M ZH ,14.567,3,FALSE
AO OY AE S S ,25.557,5,FALSE
L N ,9.73,2,FALSE
AY IY EY ,14.754,3,FALSE
S R CH D D IY AY M ,36.036,8,FALSE
IH ER K UH AH AY Y D ,45.184,8,FALSE
R SH EH W AO ,14.252,5,FALSE
ZH UH ,16.233,2,FALSE
UH ZH M HH K N EY ,34.095,7,FALSE
D Y AH F Z AY R OY ,17.701,8,FALSE
T N UH ZH AW ,27.108,5,FALSE
DH JH AW AH TH ,33.465,5,FALSE
OY EY IH DH ,19.783,4,FALSE
AE OY IY AA ,21.811,4,FALSE
K EY AY OY TH ,19.829,5,FALSE
AE V N K M JH UW T HH M ,24.798,10,FALSE
L AH AO W NG ,31.488,5,FALSE
ER F OY SH ,8.839,4,FALSE
ZH JH D AY CH ,43.439,5,FALSE
UH AH CH Y ,39.317,4,FALSE
G F M P Z ER SH ,26.136,7,FALSE
EY V P M ,21.104,4,FALSE
HH OW ,0,2,TRUE
L UH IH L K Y ,14.404,6,FALSE
NG P G ,14.304,3,FALSE
F UW AY AH AW ,24.572,5,FALSE
Y IY L ,2.154,3,TRUE
V EH B F SH EY EY ,24.805,7,FALSE
AE M AA TH OW AA IH AE AA ER V ,39.648,11,FALSE
P OY ZH B ,16.832,4,FALSE
L JH ,11.886,2,FALSE
OY DH M HH CH AE TH AW AE ,33.421,9,FALSE
ZH P SH AA ,16.091,4,FALSE
R W Y SH SH AW ,33.283,6,FALSE
M G EY ,13.874,3,FALSE
IH OY R K AW K AW UH ,46.952,8,FALSE
AY IY V ,6.65,3,FALSE
Z AA OY JH TH DH AE B ,47.644,8,FALSE
IH AH Y B OY AY ,38.383,6,FALSE
DH F S NG ,34.095,4,FALSE
SH W OY K G JH AA ,23.264,7,FALSE
AA SH ER UH AE AE AY OY ,43.062,8,FALSE
AE Z AA AY ,15.636,4,FALSE
SH F IY R ,8.884,4,FALSE
CH M M F ,13.278,4,FALSE
OW IH S AO M Y CH HH ,26.357,8,FALSE
IY ER AY AA Y DH ,21.231,6,FALSE
ER TH IY G K AA ,10.874,6,FALSE
K AH NG ,0,3,TRUE
S JH V IY DH TH ,36.447,6,FALSE
CH K AY W ,25.243,4,FALSE
HH N AH HH ZH UW OY P ,44.897,8,FALSE
IY R AY T Z G W ,15.548,7,FALSE
OY IH K HH ,17.175,4,FALSE
ER OY DH W OW ,10.792,5,FALSE
AH W P ,10.171,3,FALSE
T R DH N T L ,21.586,6,FALSE
UW CH ZH K UW ,35.865,5,FALSE
NG AA K F AA ,16.324,5,FALSE
V AH ER N ,7.724,4,FALSE
B IY UH F SH NG ER S TH M K ,33.828,11,FALSE
N IY R AY OW DH ER AH ,7.151,8,FALSE
IY SH DH S ,43.907,4,FALSE
AE DH G S V ,23.417,5,FALSE
UW T IY IY W AW OY ,25.246,7,FALSE
IY Z ,2.703,2,FALSE
L T T ,12.769,3,FALSE
B JH ,23.112,2,FALSE
Y AH K AY Z ,2.459,5,TRUE
ER P AH AW B P R Y ,29.822,8,FALSE
AH M Z T P L ,22.926,6,FALSE
UW OW D ,16.024,3,FALSE
P EH NG AO ,11.382,4,FALSE
K Y TH IH NG AO AA K CH OW ,26.398,10,FALSE
B Y M Y CH K L AA ,24.253,8,FALSE
EY AO ,10.809,2,FALSE
HH OW ER HH SH F R Y ,30.156,8,FALSE
M AH K F UW ,7.889,5,FALSE
N F ER ,7.117,3,FALSE
NG B NG D R OY CH M ,35.505,8,FALSE
N TH F T AO G ,13.825,6,FALSE
T M B IH ,15.8,4,FALSE
F EH AO IY ,23.37,4,FALSE
OY NG TH S ,22.583,4,FALSE
AO L EY AE IH P ,11.312,6,FALSE
ZH S L ,37.348,3,FALSE
DH AY R P W DH ,19.018,6,FALSE
W G V V EY M W L ER ,30.471,9,FALSE
NG M UW UH ,27.478,4,FALSE
T ZH NG N ,49.027,4,FALSE
OY JH R ,22.227,3,FALSE
N W M F ,13.318,4,FALSE
DH G DH ,30.798,3,FALSE
AO AH L AY L AW N ,16.501,7,FALSE
Y JH M ,22.275,3,FALSE
S F UH Y ,13.251,4,FALSE
OY AE OY T D AE ,34.132,6,FALSE
P AA Y JH ,12.466,4,FALSE
DH T T ,30.813,3,FALSE
CH AO DH JH AO OY ,34.549,6,FALSE
W SH L S W UW ,19.453,6,FALSE
AW UW N JH Z AW ER ,32.378,7,FALSE
M Y IY ,4.374,3,FALSE
OY ER Z V S ,30.737,5,FALSE
UH R L CH IY AE ,14.163,6,FALSE
T S Z ,25.423,3,FALSE
UW AO D P W ,35.49,5,FALSE
UH UH JH N ZH ,48.323,5,FALSE
OW EY IH T DH ,19.96,5,FALSE
M L Z OW NG ZH Y ,35.704,7,FALSE
B W IH TH Z AY V W AE ,21.744,9,FALSE
AH ER B OY ZH ,15.888,5,FALSE
EY G AW F AO Z UW Y B V N AO AY AA ,45.732,14,FALSE
S B K UH L L K ,21.159,7,FALSE
T S OW ,14.661,3,FALSE
B ER UH JH AA T AH ,5.885,7,FALSE
AO IY B ,20.04,3,FALSE
N P V B EY ,24.483,5,FALSE
UW UW ,20.503,2,FALSE
TH T AW M ZH OY OW UH W D B K TH ,82.006,13,FALSE
AW CH N Y V SH ER ,36.53,7,FALSE
Y M V P ,20.178,4,FALSE
W R SH TH ,16.094,4,FALSE
L UW B AH M UH ,8.225,6,FALSE
K HH JH OY ZH ,29.095,5,FALSE
P T CH Y JH CH F ,57.67,7,FALSE
UW AY Z G EY K ,19.169,6,FALSE
CH DH AH IY OY EH D ,57.48,7,FALSE
N N DH T ZH W TH ,52.709,7,FALSE
IH AA JH AW ,16.191,4,FALSE
EH NG SH N G G ,21.124,6,FALSE
W Z HH ,22.283,3,FALSE
R AW HH OW S AH ZH ,10.025,7,FALSE
V ER IY AH IY ER ,13.505,6,FALSE
P K OY ,13.256,3,FALSE
M B ER S ,6.325,4,FALSE
TH N NG ,16.994,3,FALSE
HH B UW ,11.418,3,FALSE
IH AE TH Z V W ,38.375,6,FALSE
AO S AH AW ER UW Y M ,19.79,8,FALSE
IY D UW NG ,8.526,4,FALSE
W B ZH AH ,10.991,4,FALSE
Z HH AH T ,11.777,4,FALSE
D EH AH ER ,17.558,4,FALSE
EH OY OW ZH AE IY EH ER F ER ,48.045,10,FALSE
AE ZH ,2.703,2,FALSE
M L UW AH B L ,12.881,6,FALSE
OY EH AO ,33.934,3,FALSE
NG HH SH CH ,26.847,4,FALSE
JH AE AE G ,8.534,4,FALSE
AY ER Z ,7.834,3,FALSE
P ZH Y UH HH ,39.024,5,FALSE
T AE M AO UW AE ,31.219,6,FALSE
JH DH ER M AY Z AH OY ,45.679,8,FALSE
ZH IH N AA IY ,16.132,5,FALSE
ER G AY ,2.459,3,TRUE
N F ZH D ,35.375,4,FALSE
AH AY ,17.484,2,FALSE
SH NG NG UH EH NG ,33.852,6,FALSE
EY M P N TH M ,9.841,6,FALSE
AW B B OW AW K JH ,39.072,7,FALSE
IY F JH OY OY B ,18.551,6,FALSE
P M AY Y M B ,24.299,6,FALSE
JH IY T ,0,3,TRUE
HH ER L N AW T AW M AY R L ,11.842,11,FALSE
N AW HH T W AH ,11.785,6,FALSE
AE K R AE AA ,10.245,5,FALSE
R UH JH AO P DH JH OW ,30.598,8,FALSE
ER R G JH ,17.185,4,FALSE
OY R W EY ,12.757,4,FALSE
CH AE F Z EH ,19.488,5,FALSE
UH ER ZH K P AW IY D ,36.423,8,FALSE
HH AO OY AY ,26.35,4,FALSE
AY D CH M ER P R ,21.073,7,FALSE
NG CH T AA SH AY F ,19.073,7,FALSE
SH R SH DH S IY ZH OW L EH ,51.626,10,FALSE
AH CH AA T AY K S K ,0,8,TRUE
OY B JH N ,24.64,4,FALSE
G B ZH F AA UW ,39.758,6,FALSE
AY L P SH ,12.002,4,FALSE
EH EH SH EY DH V ,34.959,6,FALSE
T HH JH UW ER R F AY ,34.136,8,FALSE
N IY W Z ,12.052,4,FALSE
AO V DH ,24.841,3,FALSE
K JH AY ,15.081,3,FALSE
S DH G OW Y ,32.357,5,FALSE
M UH JH K ,14.474,4,FALSE
R R EY B EH OW W AO L ,22.288,9,FALSE
T S B AE UW F ,32.371,6,FALSE
TH K IY AY ,24.351,4,FALSE
K Z Y IY DH OY ,34.287,6,FALSE
D JH D ,40.998,3,FALSE
CH K ,11.442,2,FALSE
Z JH DH V Z ZH ,80.928,6,FALSE
IH V UH AY ,22.963,4,FALSE
B W G M G T DH AE ,37.216,8,FALSE
AW AE G EH W OY R G ,23.433,8,FALSE
K R Z D EY ,8.219,5,FALSE
AW HH OY IH B ,8.055,5,FALSE
EY D W W IH AW NG P ,34.613,8,FALSE
AH UW TH P ,30.771,4,FALSE
AE NG P JH OY R ,11.655,6,FALSE
K R EY HH ,3.209,4,FALSE
S TH R W ,13.037,4,FALSE
AH K TH D OW DH EY ,20.076,7,FALSE
AO F OW W P V AO UW ,45.882,8,FALSE
F R K ,0,3,TRUE
P EY ,0,2,TRUE
CH TH L ,23.648,3,FALSE
W AW NG AO ,18.88,4,FALSE
ZH ER NG AE ,17.975,4,FALSE
AA OW EH S DH ,28.731,5,FALSE
N ER UH AE TH AO ,22.217,6,FALSE
CH DH HH S JH SH TH ,80.123,7,FALSE
L AE Z UW Y HH ,12.797,6,FALSE
G W AA AA DH P ,23.21,6,FALSE
Y L UW ER UW D S CH HH ,22.393,9,FALSE
IH T IY ,0,3,TRUE
V P AY EY AA OW ,34.595,6,FALSE
UH V EH ,17.745,3,FALSE
DH IH D ,0,3,TRUE
UH EY B EY AA OY B ,44.106,7,FALSE
OW W P L ,18.049,4,FALSE
ZH UH IH F D ,25.781,5,FALSE
B ER OW OW UW G L EY ZH ,24.072,9,FALSE
N L D Y UH AH UH ,50.821,7,FALSE
AW EH JH ,7.562,3,FALSE
IH EY TH D R EY HH N K ,40.869,9,FALSE
F D ,14.182,2,FALSE
UH N NG EH ,26.139,4,FALSE
P Z CH AO SH AA CH ,34.166,7,FALSE
AO IH IH DH IY ,26.397,5,FALSE
AY AH AE ,19.631,3,FALSE
UH CH AW ,17.666,3,FALSE
K JH Z K M AO ,32.356,6,FALSE
S V P L OW UH R F ,37.507,8,FALSE
P OY K AY V ,2.459,5,TRUE
AH CH AA SH T OW ,7.339,6,FALSE
D Y OY TH ,12.459,4,FALSE
HH R K NG ,13.165,4,FALSE
UH UH V L ,49.554,4,FALSE
V Z M DH W ,52.882,5,FALSE
JH Z N AA EY ,47.619,5,FALSE
CH S TH S EY P ,25.409,6,FALSE
AH P DH UW ,14.262,4,FALSE
DH HH P Y S AW ,33.219,6,FALSE
OY ER AW S ER AO ,19.393,6,FALSE
OY L NG TH ,14.226,4,FALSE
R HH AE IY ER TH HH ,22.65,7,FALSE
DH UH AO ,39.358,3,FALSE
S AW B CH R W ,22.404,6,FALSE
UH EY AA N EY SH N ,39.667,7,FALSE
AH NG UH EY ,24.292,4,FALSE
N Y Y G OW AO S IY HH ,23.713,9,FALSE
UH AO F G OY W L ,59.134,7,FALSE
EY W AA M G D K NG ,25.866,8,FALSE
HH AO UW G T ,30.137,5,FALSE
K S Y AW HH AH S ,19.886,7,FALSE
P TH N AE ,17.254,4,FALSE
AY AO NG SH HH P IH TH EY S OW EY TH UW ,31.104,14,FALSE
TH CH EH AA IY ,28.273,5,FALSE
G UH UW ,27.18,3,FALSE
UW AW B OY ,22.706,4,FALSE
K AW OW Z R ,24.113,5,FALSE
ER S DH ,12.581,3,FALSE
AE EH L ,10.606,3,FALSE
AW L B EY Z ,5.759,5,FALSE
TH L G SH ,19.782,4,FALSE
UW JH OW AE T OW V AY DH K AY ,32.077,11,FALSE
Z AY OY AH Z B ,13.342,6,FALSE
F UW AY F NG Y SH P ,36.163,8,FALSE
AE JH OY AY EH EY ,28.261,6,FALSE
ER UH ZH HH OY AW ,34.17,6,FALSE
K D T AA UH AW P AW AH B OY AH ,57.616,12,FALSE
F EH DH AY HH OW ,7.94,6,FALSE
AY T AH ,0,3,TRUE
T OY P IH L ,4.621,5,FALSE
G S ,14.542,2,FALSE
Z AA CH ,3.329,3,FALSE
AY AE SH IH IH ,22.864,5,FALSE
OY EH CH EH ,25.243,4,FALSE
DH NG EY AH NG NG G ,26.883,7,FALSE
D AH AO JH D AA ,29.846,6,FALSE
N G AO N SH CH ,19.462,6,FALSE
SH V IH AE AA Y AY ER ,38.346,8,FALSE
AW T SH F AE D Y ,21.832,7,FALSE
W N ,7.625,2,FALSE
AE IH B ,7.533,3,FALSE
OW V HH D ZH ,37.413,5,FALSE
EY CH AA EY ZH ,19.663,5,FALSE
JH AY TH B ,23.713,4,FALSE
AH NG Z B CH ,15.213,5,FALSE
M AY M B P ,10.433,5,FALSE
B N K ,14.817,3,FALSE
D M AW OW EH JH AH ,32.47,7,FALSE
F P F ,18.816,3,FALSE
AO AY DH EY D AH ,22.747,6,FALSE
K DH ZH AH ,38.603,4,FALSE
B T AW TH V R UW ,25.34,7,FALSE
EY HH AE OY V AW IH IY JH ,37.541,9,FALSE
UH AY M W Y AY UH EH K ,52.709,9,FALSE
T AH V DH R IY B UW UH IH ,39.059,10,FALSE
AY SH R B M AH IY ,26.068,7,FALSE
DH NG IY ,15.511,3,FALSE
B TH JH DH Y ,50.797,5,FALSE
AY OW T HH V M F W ,30.215,8,FALSE
DH JH UH G ,28.723,4,FALSE
M S L W F JH ,34.651,6,FALSE
V Y Z B B ,23.385,5,FALSE
JH ZH AW IY ,47.977,4,FALSE
IY AY Y R CH AO ,30.07,6,FALSE
AY B HH K EY ZH ,12.384,6,FALSE
B L CH OY EY R NG ,17.111,7,FALSE
NG T R W M ,13.572,5,FALSE
AA F V SH F ,34.97,5,FALSE
D HH P ,21.369,3,FALSE
V G NG AY UH ,44.657,5,FALSE
UH EH AW CH AA TH ,43.776,6,FALSE
OW NG EH S EH ,15.091,5,FALSE
OW ZH W V K SH DH ,49.413,7,FALSE
AY JH AO D AO NG ,2.053,6,TRUE
AW W UW K UH AO ,47.974,6,FALSE
Y JH NG JH EY D AH ,23.423,7,FALSE
L ZH T ER IH EH R F ,43.055,8,FALSE
AA UH ,25.552,2,FALSE
B L ZH Y ER M ,15.864,6,FALSE
B W Z R Z HH ,30.492,6,FALSE
B JH F ,26.939,3,FALSE
P IY CH K R ,14.038,5,FALSE
NG JH AH ,13.32,3,FALSE
S F V F OY ,19.269,5,FALSE
OY IH DH S OW W AE HH IY ,38.422,9,FALSE
AH V S Z T ,29.413,5,FALSE
AW T AW JH OW JH AY UW ,19.994,8,FALSE
CH NG S AE NG AH ,17.753,6,FALSE
EH S AO ,3.635,3,FALSE
EH UH L ,21.159,3,FALSE
EH T D AW ,9.665,4,FALSE
M T NG S ,15.209,4,FALSE
UW AH JH N IY JH NG ,36.61,7,FALSE
L HH OW B CH AW ER AE Z ,18.981,9,FALSE
W G CH L L ,28.718,5,FALSE
SH ZH T ,43.728,3,FALSE
HH EY CH CH ,15.379,4,FALSE
UH Y T CH IY ,28.499,5,FALSE
UH OY UW W OY UH F ,61.312,7,FALSE
OW R L M TH ,10.248,5,FALSE
AA T SH AW NG EY TH ,23.953,7,FALSE
UH IH ER ,30.987,3,FALSE
DH SH Z TH B ,78.144,5,FALSE
AE AO UW ,30.433,3,FALSE
ER NG UH AA IY SH ,36.86,6,FALSE
R N R AE ,7.773,4,FALSE
TH JH M AY HH ,28.695,5,FALSE
ER R OY UH K V ,32.766,6,FALSE
L UH F K HH ZH ,35.271,6,FALSE
OW UH AO ER Y AA P TH ,45.625,8,FALSE
OY F V IY ,19.666,4,FALSE
EH AO AW CH L M V V ,56.815,8,FALSE
AO UH S G AO AY ER ,46.532,7,FALSE
N S SH ,21.677,3,FALSE
D OY ZH OY ,8.926,4,FALSE
K AW ZH AO P IH ,17.668,6,FALSE
AY OW Z AE IY Y ,25.031,6,FALSE
F P AE OY AO HH G ,43.661,7,FALSE
DH ER P EH AA L F K ,12.182,8,FALSE
TH ZH TH N NG ,56.355,5,FALSE
SH IH IH ,19.099,3,FALSE
OY TH IY DH OW EH ,24.872,6,FALSE
DH M UH OW JH ,31.708,5,FALSE
K N V ,9.739,3,FALSE
IH HH D T P TH F L ,42.369,8,FALSE
DH EY DH UH IY D B ,40.392,7,FALSE
ZH EH AA T P M ,26.626,6,FALSE
JH IH K T L HH Y ,10.217,7,FALSE
IY SH JH ,21.104,3,FALSE
NG N HH DH N AH D ,39.105,7,FALSE
UW F UH AY ER ,21.52,5,FALSE
R ER B UW B ,7.364,5,FALSE
ER UH SH ,3.768,3,FALSE
G Z ,20.078,2,FALSE
AA SH N AH CH M IY ,14.417,7,FALSE
AA OW UW V ,21.987,4,FALSE
JH UW T ,0,3,TRUE
UH P AA ,16.446,3,FALSE
JH AA ,6.489,2,FALSE
UW D UH ,15.895,3,FALSE
AH OW ,10.472,2,FALSE
EH HH AO TH DH S ,40.816,6,FALSE
G AO AA V ,7.739,4,FALSE
HH OY S ,0,3,TRUE
N M HH AH S B AE ,15.477,7,FALSE
ER B T W ,6.727,4,FALSE
UW R AH B ,8.578,4,FALSE
R D IH ,12.675,3,FALSE
R UW S IY OY AE V IH DH AY ,16.331,10,FALSE
Y V AO AW ,26.556,4,FALSE
N Y UH ,8.25,3,FALSE
EH F ZH AY M UH T AA OY AY V K ,54.146,12,FALSE
ER F B OY ,10.371,4,FALSE
Z AW R ,2.367,3,TRUE
R AE ,0,2,TRUE
AW OY L EH ER V AY CH ,23.125,8,FALSE
M T ,8.031,2,FALSE
HH AE Y D ,12.341,4,FALSE
CH ZH R CH ,32.644,4,FALSE
N AY NG IY AW ,18.76,5,FALSE
AW T AH AE AY ,30.246,5,FALSE
TH S B EY G ,21.736,5,FALSE
SH Z N DH UH T UH JH AY ,50.239,9,FALSE
AW HH IY ,8.055,3,FALSE
S M AW AE OY V G ,34.666,7,FALSE
Y G EH ,10.164,3,FALSE
V ER W IY ,2.423,4,TRUE
DH F V AA W ,40.253,5,FALSE
IH K P JH AY ,10.804,5,FALSE
N UW DH K EY ,7.91,5,FALSE
IH M SH EH ,7.436,4,FALSE
B ER HH G UH TH Z ,34.583,7,FALSE
AY CH OW EY ,15.404,4,FALSE
W CH AY ER F ,16.77,5,FALSE
R SH AE AE EY ,30.443,5,FALSE
T SH HH F S F ZH ,57.221,7,FALSE
K DH D F ,43.83,4,FALSE
AO EH W Z UH EY ER ,49.347,7,FALSE
OW SH ER ZH OW ,12.466,5,FALSE
SH V Z AE ZH K DH ,50.122,7,FALSE
G L Z L V ,2.126,5,TRUE
D IY UW N K D EH UW ,31.054,8,FALSE
AO OW ,18.714,2,FALSE
SH DH ,30.133,2,FALSE
HH M ,6.92,2,FALSE
P ZH SH TH ER D OW ,53.202,7,FALSE
L V TH W G AY ,31.18,6,FALSE
IY IY IH P ,13.285,4,FALSE
