word,score,length,score_binarized
Y W N ER T R V NG AW Z HH IH JH L ,53.796,14,FALSE
EH JH ZH AY S ,22.054,5,FALSE
HH AY DH ,3.29,3,FALSE
R K S UH K HH P ,16.723,7,FALSE
JH UW ZH Z JH Z OY SH M AH N T K P ,65.535,14,FALSE
M AH JH B T W DH AE M Z ZH HH ,55.59,12,FALSE
F AH JH F P L OW ZH OW ,19.547,9,FALSE
DH TH B AE TH SH UW TH NG TH G AA ,75.793,12,FALSE
DH Y OW N F AW D TH ,19.372,8,FALSE
V SH F OW Y R V IY JH T DH ,68.696,11,FALSE
JH IY G T IH F P ,11.128,7,FALSE
SH EY NG SH W ,18.571,5,FALSE
T DH V UW SH T JH L ,75.892,8,FALSE
V S AW Y S CH V K DH AH JH CH Y CH G K ER L G V JH Y T AW D N D B ,170.325,28,FALSE
V HH ER W ,23.301,4,FALSE
K T S AO L M HH OW ,9.374,8,FALSE
W AO B S Y AE SH F F DH OY Y R S NG ER CH Z ,62.774,18,FALSE
M T V IH TH L P UH Z P Z N ,35.492,12,FALSE
D G AA Y ,28.8,4,FALSE
Z V JH AA DH M AH P NG HH ,34.283,10,FALSE
DH W IY B ZH W SH M UW V B TH NG ,54.809,13,FALSE
K OW L Z HH SH OW JH B EY Z N CH ,33.126,13,FALSE
R HH DH AO CH L W T ,55.179,8,FALSE
F N SH AY ,8.656,4,FALSE
R NG UW NG TH UW G G V ,43.699,9,FALSE
V AO M M P ,5.045,5,FALSE
DH Z Y AH DH L AO TH Z G ,69.225,10,FALSE
W OY SH F T SH OW F TH B Z ER ,38.187,12,FALSE
P OW Z W CH ,14.055,5,FALSE
L JH B EY D T ,28.049,6,FALSE
L M JH IH F G T S AW SH ,33.221,10,FALSE
TH P HH EH Z G ,25.376,6,FALSE
K N JH AH M P TH F L Y S IH P ,18.497,13,FALSE
SH W W IH L N ,15.201,6,FALSE
JH G Y AE NG DH K ,36.414,7,FALSE
W M AH M TH R D ER P ,12.808,9,FALSE
L N IH W L DH V CH OW D Z W ,69.564,12,FALSE
R F JH ER P S OY R W ,24.858,9,FALSE
M Z L EH S JH JH T ,51.836,8,FALSE
W N R ER F D ,20.615,6,FALSE
L SH B EH CH ,19.59,5,FALSE
V S JH EH HH SH ,50.673,6,FALSE
K G W EY N R D D AW NG N TH ,39.373,12,FALSE
N Y G AW P N IY JH W ZH K N OW ,37.923,13,FALSE
F AY DH CH G UW HH Y Y UH Y R M ,49.998,13,FALSE
Y DH IY G CH CH F ER T HH M ,48.458,11,FALSE
R Y EY ,11.161,3,FALSE
F AO V ,4.685,3,FALSE
P Z SH AO N ,36.742,5,FALSE
JH ZH NG IH ZH M ,56.641,6,FALSE
M DH AA V Y DH OY R JH NG N IH CH ,62.78,13,FALSE
M AE JH JH NG ,28.427,5,FALSE
ZH OW M AH ,7.958,4,FALSE
K R SH AO TH F SH Y IY TH ,27.005,10,FALSE
M UW L JH S N B S ZH IY M W TH Z ,60.842,14,FALSE
SH AA F Y ,4.897,4,FALSE
R AA NG ,0,3,TRUE
CH R D AY ,6.134,4,FALSE
TH R R AW JH B ,22.623,6,FALSE
W EH SH IY NG Z F ZH F R R UW SH ,41.541,13,FALSE
CH L UW ZH F UH F R TH OW ,28.674,10,FALSE
ZH S EH CH D P ,58.093,6,FALSE
B G DH IY NG CH T ,44.413,7,FALSE
V IY W W CH TH D CH UW M AY K CH SH EY V ,58.036,16,FALSE
HH UH R L UH F Z T ER F D V D IH HH D B K Z K AH ZH P TH D ,88.727,25,FALSE
SH OW SH ZH IY R HH S AW NG ZH R ,67.271,12,FALSE
Y AW ZH K F ,24.359,5,FALSE
S F UH SH D L F R IH JH K AE TH D ,34.956,14,FALSE
B N AH CH N ZH T D HH ER SH T T AW JH B W ,79.764,17,FALSE
N W HH UW W T G P ,45.683,8,FALSE
B AY W R CH AW SH HH N AW V CH Y CH ,66.887,14,FALSE
Z UW HH ZH AH T W ,29.025,7,FALSE
TH CH V AH G M ,29.128,6,FALSE
F AO ZH D V Y ZH NG AO F B CH JH P Z UH G N ,95.87,18,FALSE
Y V G UH HH S ,32.227,6,FALSE
HH L G UH HH N DH ER SH T B P ,54.858,12,FALSE
N JH Y ER ZH DH JH DH AO ,79.512,9,FALSE
DH G B AY CH EH TH M T ZH ,43.054,10,FALSE
L N IY NG M G T Z OY SH JH K ,70.703,12,FALSE
AW M CH R AW T ZH EH ,34.657,8,FALSE
Y DH S IH P F CH Z S ER ,61.863,10,FALSE
TH R T EY L D R ,8.563,7,FALSE
ZH V EY ,17.313,3,FALSE
V HH DH UW G ,38.215,5,FALSE
NG Z AH TH T ,18.472,5,FALSE
K F IY F B AE T Y D CH Y SH AW Y ,69.84,14,FALSE
P F UH P K V AO G W S AE HH JH W ,69.4,14,FALSE
T CH AE R DH W S ,36.206,7,FALSE
JH M ER ZH V W TH OY T L DH Z ,69.944,12,FALSE
M M OW ,5.948,3,FALSE
NG UH R DH G AE S S DH ,32.94,9,FALSE
D T B ER ZH F SH EH W R B M EY B ,63.272,14,FALSE
N AE K DH K DH ,27.595,6,FALSE
TH UW NG T T F DH AW V SH CH NG AE S B P HH JH ER B CH DH TH EH L T Z T AH F Y B B IH V Z CH ,188.832,37,FALSE
W AA G DH M CH ,16.866,6,FALSE
B IH L AE N W AO ,6.527,7,FALSE
S CH AA G P HH UH ,21.974,7,FALSE
N F ER JH SH AY G ZH W AY P ZH HH AW ,54.664,14,FALSE
K UW TH UW HH T Z ,24.277,7,FALSE
TH EH T F D B W AE CH DH JH ,55.255,11,FALSE
R CH Y ER B Z R G UH W M AO R OY ,35.708,14,FALSE
D IH B T K P AY HH P IY HH S ,34.718,12,FALSE
NG TH AE SH G ,22.538,5,FALSE
Y SH OW T NG IY S D B DH N OY S CH T K DH UH HH ,87.017,19,FALSE
Z TH ER NG V ,31.815,5,FALSE
TH G OY Y S JH B HH Y AW M B P CH ER DH ,65.79,16,FALSE
TH T AA M W TH D ,36.478,7,FALSE
V K L UH ,25.199,4,FALSE
DH Y AY NG K ZH ,30.027,6,FALSE
S IH EH ,20.675,3,FALSE
K D JH UW AO R TH IY DH V G HH Y AH G P ,55.507,16,FALSE
T EY S S SH EH P F L OY Z ,13.398,11,FALSE
HH W OY D EY M ,2.436,6,TRUE
NG JH OY ZH K Y L ,29.396,7,FALSE
JH M AH NG K N F T TH K EY R JH D AY W M N ,57.193,18,FALSE
CH EH T P R L ,10.375,6,FALSE
F K ER HH T TH UH JH R ZH G ER M L UW F T B ,65.625,18,FALSE
N N TH UH N IY ,17.647,6,FALSE
ZH B AY TH IH K S T TH K ZH NG OY TH ,46.266,14,FALSE
SH IY SH NG NG K IY ,14.346,7,FALSE
W AA P F ZH F ,36.506,6,FALSE
S W ZH EY ,17.478,4,FALSE
NG IY TH ,6.43,3,FALSE
Y AH S S HH Y N CH B UH ,33.138,10,FALSE
W B EY JH P P ,25.935,6,FALSE
L Y F AA Z UW ,11.775,6,FALSE
F AY W G ,11.78,4,FALSE
N M AY Z F SH N G AO ZH TH N M EY JH M W AH P JH AA ZH UH Z D V B ,89.081,27,FALSE
ZH ZH DH UW Y ZH B JH W N R AW N F ,102.194,14,FALSE
B CH P AH P NG S D D EY CH B TH P ,72.224,14,FALSE
F AA DH P IY ZH ,16.842,6,FALSE
N UH N P UH Z ,7.493,6,FALSE
T K ER N CH ,13.771,5,FALSE
HH AA G CH K ,13.024,5,FALSE
W T UH D L Y SH F EH M ,19.633,10,FALSE
Z S UH S Y NG K NG ER NG N W G G V AE F V L ,97.715,19,FALSE
P Y AW DH W Z ,24.138,6,FALSE
CH G EH K Y ,22.643,5,FALSE
JH IH CH DH S T N F CH IH W N G ,60.343,13,FALSE
JH DH AY W M ,46.747,5,FALSE
M OW CH M DH Y UW ,22.289,7,FALSE
DH N B OY DH P M T AW TH NG JH CH V N AY ,99.165,16,FALSE
L G HH EY SH NG B R S OW SH ,30.426,11,FALSE
D JH AO M R P ZH AA SH P DH TH R AE N F K DH AE NG ,83.14,20,FALSE
DH HH AO G IY TH G F V B NG AE AO HH D N UH ,100.032,17,FALSE
CH AY S Y HH R AW N NG N Z ,29.974,11,FALSE
Z SH IY N JH ,27.002,5,FALSE
CH CH EH W SH CH V Y EY ,53.968,9,FALSE
K DH B IH B F S D ,46.925,8,FALSE
S IY HH Y D JH HH IY L S V EY CH NG V AH ,43.868,16,FALSE
P AO L W V DH TH UH W Y ,61.672,10,FALSE
Z R EY JH S K R ER P ,23.583,9,FALSE
D EY S AH HH G G Y OY R TH F SH SH AH Y W S EH M G V ,82.534,22,FALSE
TH Z AO HH TH V JH IH W UH ,75.513,10,FALSE
V AA F N R Y Z L AA W M Z N ,42.161,13,FALSE
JH T AA K B ,32.426,5,FALSE
Y JH S IY K AH B L AY ,19.841,9,FALSE
JH P AY K R ,22.864,5,FALSE
ZH NG IH R Z ,18.896,5,FALSE
M EY Y HH W CH JH K OY Y V P W Y ER JH T G M UH D S W TH ,109.552,24,FALSE
HH G CH OY ZH ,26.58,5,FALSE
G V EY DH ZH AH NG F K AE N R ,47.417,12,FALSE
L JH ZH IY Y NG ,46.315,6,FALSE
N NG S EH R F TH Y S AW D K ,36.238,12,FALSE
F UH D S F Y S NG UH Z TH AY CH N W OW HH B T ,65.457,19,FALSE
P N P ER CH B ZH AE HH NG R ,55.865,11,FALSE
K D K UH ,21.9,4,FALSE
K EH CH W F SH UH T EY ,17.725,9,FALSE
T M N ER ZH ,19.56,5,FALSE
ER F OW T P M ZH SH UW V DH JH ,72.902,12,FALSE
M AA B B ,11.667,4,FALSE
G M OY N Z HH B ,25.322,7,FALSE
R K UW B EY L L DH W ,28.085,9,FALSE
ZH V OY S TH JH W T Z AO B W K R ,68.998,14,FALSE
NG AA R F N HH ,9.923,6,FALSE
SH L EY ,7.339,3,FALSE
P Y Y AW R HH NG AH TH HH JH ,47.682,11,FALSE
P W AW DH T F NG AA K V G AH B V ,66.505,14,FALSE
ER N B IY ,4.028,4,FALSE
ZH T UW R CH ZH HH EY V R Y ,57.339,11,FALSE
R M AY AE HH TH AE JH F ,34.345,9,FALSE
NG AE F Z Z ,30.858,5,FALSE
G K UW G JH JH ,37.051,6,FALSE
T V IY S Z TH ,39.203,6,FALSE
V UH G NG IH NG F P W IH V M Z D ,44.834,14,FALSE
CH ER G Z S N ,16.133,6,FALSE
JH EH S ,0,3,TRUE
T EH TH JH HH F AW CH L DH NG ,54.593,11,FALSE
JH TH EH TH Y F Z ,44.102,7,FALSE
T V EH ,24.425,3,FALSE
F UH S NG HH IY W DH AH ,28.203,9,FALSE
SH TH AO SH ,16.089,4,FALSE
SH IH B ZH SH DH ,47.194,6,FALSE
M L NG OW G D ,26.119,6,FALSE
S B G UW HH ER D TH R EY K K F Z ,47.634,14,FALSE
AY V JH UW W R W CH S OY P S ZH JH AY ,73.227,15,FALSE
D HH AH L EH ,22.392,5,FALSE
Z F V AH Z CH V DH M AY SH ,63.36,11,FALSE
M EY Z UH K R M L SH Z UW Z DH ,41.345,13,FALSE
F Z N AA G B F V V UW ,51.901,10,FALSE
D CH CH UH SH V K N ,62.346,8,FALSE
B JH EY ZH Z B Z UH K N F AO W HH M D DH D IY L R SH V S UH F L ,126.582,27,FALSE
SH B AO ZH M Z NG N P B OY ZH R T SH NG OW T K D B ,98.16,21,FALSE
R AW P Y HH TH OW N W W UH ZH R P ZH D ER NG ,66.974,18,FALSE
DH EH S D T CH ZH V JH AW ,57.438,10,FALSE
Y F TH AW N Z W W UW T NG ,37.01,11,FALSE
T HH AA V G ZH JH JH OY P K OY JH Z W L UH Y F L V D AE V ZH V ,145.866,26,FALSE
V EY ,0,2,TRUE
R AO NG CH K SH CH G OY JH JH ,54.462,11,FALSE
Z UH W CH UW SH DH P ,67.02,8,FALSE
AW CH HH ER ,16.924,4,FALSE
S AY K T S B T G Z ER K ,16.706,11,FALSE
S NG IH L IH P R EY DH M R EY M L B L IY N ,17.356,18,FALSE
D R OY G B F AH K R CH ,9.092,10,FALSE
R OW L NG B D V G AO HH Z K S P AA ,47.555,15,FALSE
T CH B AY P W N Y D SH Y AH ZH V D ,84.421,15,FALSE
SH OY T D ZH S SH M AE HH TH DH D T R SH AE S NG UH W T DH N DH AE T ,150.563,27,FALSE
F OW R T D UW R JH N M DH AH ,39.411,12,FALSE
SH IH SH N ,12.184,4,FALSE
ZH IH K G T N AH S F DH N UH B N R HH IY ,50.628,17,FALSE
K L AE T K D V F AO R N M JH ,29.382,13,FALSE
T S L OW B D ,20.027,6,FALSE
T P ER TH TH P Y V AY AA N UH F F K ER P T DH AY L R Y G ,75.882,24,FALSE
W AY P G R DH AH CH AW ,15.001,9,FALSE
M Y IY NG SH IH HH N ZH SH W OY S D G W IY ,56.072,17,FALSE
SH UH W T V M F OW TH JH R ,52.455,11,FALSE
CH K AW G K Y R IY W ,34.691,9,FALSE
JH L P IH DH K V AA T HH SH ,47.267,11,FALSE
DH N UW DH ,21.976,4,FALSE
V CH W EH V NG NG ,47.448,7,FALSE
T Y OW JH T N OY DH AW DH SH T S AE F M N SH R UW Z JH EH D Z N ,89.163,26,FALSE
B ZH JH AW ,42.431,4,FALSE
N M IY M Y L ,15.139,6,FALSE
N AA L ,0,3,TRUE
T B AY P ,24.815,4,FALSE
N TH DH AO ZH Z D OY ZH Z F SH ,98.864,12,FALSE
G K AW K D S OW M R HH T AO K R T JH T B ER ,70.462,19,FALSE
DH AO G D TH B V TH ER F D Z JH AO ,64.559,14,FALSE
F OW K K B T ,16.291,6,FALSE
G L AO T K K P ,15.427,7,FALSE
CH SH AO D TH DH JH ,56.812,7,FALSE
DH AH D S ,8.416,4,FALSE
CH UH V JH M D ,26.638,6,FALSE
T JH UH ZH S ,50.6,5,FALSE
TH M P IH ,16.405,4,FALSE
M B OY B T DH SH SH TH IH M V DH R ,85.906,14,FALSE
NG P AA V SH L N AH ,31.509,8,FALSE
K N EY M S DH K ZH AW SH EY NG DH ,57.939,13,FALSE
T TH EY T ,18.64,4,FALSE
Y N EH S L Z AO ZH N F ,27.595,10,FALSE
N JH NG IH F S D W NG K UH CH S L Y JH UH AW ,92.411,18,FALSE
CH L P AH V ,11.976,5,FALSE
JH JH UW P TH HH K UH G SH SH ZH ,86.92,12,FALSE
Z B JH ER V D F ,26.277,7,FALSE
TH SH S ER Y M F W L HH EY W N DH OY N ,73.302,16,FALSE
L R JH IY K L R AW ,9.898,8,FALSE
SH IY AH D EY K Y ,4.897,7,FALSE
TH OY B F V ZH ZH EH L N L IY V ,65.849,13,FALSE
TH AE TH F F CH P OY Y K AH NG NG N ER ,49.577,15,FALSE
D DH HH EH Z V D V HH Y AY S T ,60.743,13,FALSE
G Z F IY V ER NG G JH W IH ,37.419,11,FALSE
K JH AW ,19.288,3,FALSE
OY T EH R R D JH UH V P R ,40.992,11,FALSE
ER V AY D P AA TH Z W N Z D AA SH M UW SH V M Z ,66.303,20,FALSE
K M AA P K L JH ,7.221,7,FALSE
N EH V S D Y D F UW G S N DH JH OY ,55.56,15,FALSE
EY K S TH UW SH P ,10.82,7,FALSE
JH AH T ,0,3,TRUE
D Z M AH Y B W W ,53.712,8,FALSE
L IH D S CH TH ,12.5,6,FALSE
D T UH TH W W NG N AO CH ,58.504,10,FALSE
SH F IY DH ZH F T TH AO B F AE S NG ER JH B JH ,70.802,18,FALSE
V SH HH OW F AY S K SH T ,46.193,10,FALSE
ZH IH W ZH S ZH B SH AY DH L NG L F AO D W ,90.373,17,FALSE
ZH D JH OY V G NG P ,55.808,8,FALSE
B DH R EH R TH AH ZH DH K P W T AY SH D B AY NG SH L EH K L SH EH Z N Z ,106.171,29,FALSE
L IY JH G AA N W ZH AO G P OW N ,30.928,13,FALSE
F EY K CH G N F F AY T F OW ,19.632,12,FALSE
K P TH AH K SH P ,17.734,7,FALSE
HH HH SH EY R N R ,34.709,7,FALSE
D N OY Y W F R T AH ,28.005,9,FALSE
M JH K UH N F F IH W G Z F AW M R ,62.027,15,FALSE
Y F OY P Y P M UW NG TH Z EH ,51.826,12,FALSE
Y P ZH AY NG W JH UH CH L M T S AY ZH ZH NG S AH HH ,94.866,20,FALSE
R F P AH T ZH HH ,33.835,7,FALSE
S G CH UH N B ,23.836,6,FALSE
DH EH G ZH ,15.866,4,FALSE
HH ER S G ZH TH SH R AH Y S NG OW TH JH ,75.731,15,FALSE
TH CH D OY F HH G M NG OY ,54.115,10,FALSE
SH V UH V ZH T SH M Y IY Y NG D SH S P UH ,106.496,17,FALSE
HH EY G NG DH Z IH D P G G ZH W EH TH OY ZH ,70.055,17,FALSE
T EH G T TH EY T NG ZH M AA R ZH SH B IH F R S DH ,75.781,20,FALSE
Y SH OY ,14.383,3,FALSE
N DH HH AA L ZH Y N ,50.61,8,FALSE
NG DH NG AY DH NG B ,40.973,7,FALSE
D L R UH D CH ,24.687,6,FALSE
TH UH V ,9.756,3,FALSE
DH UH TH JH CH TH B T M AE B R TH W UH D N R ,86.289,18,FALSE
Y AY V Z K G ,31.524,6,FALSE
B P AO D V L Y S UW B P ,36.607,11,FALSE
N DH OW B JH B B K Z IY F K ,47.403,12,FALSE
HH OW F W S ,12.91,5,FALSE
DH UW CH N AE T M HH ,17.684,8,FALSE
D ZH G AA JH D G S Z EH R TH HH AA B N W UH G S D ,85.415,21,FALSE
D AY S S ,5.005,4,FALSE
TH CH EH ,18.902,3,FALSE
NG OY B L AH DH F EH D ,19.938,9,FALSE
S Z IH N W ,25.905,5,FALSE
B Z B OY T HH ZH P R IY TH N ,61.692,12,FALSE
B P UH S TH M B R CH OY W S N V NG DH UW V ,64.294,18,FALSE
G R EH ZH CH AW N Z S R UW R JH R F ,44.13,15,FALSE
S R L EH M B UH HH Z R AA B ,28.375,12,FALSE
HH OW JH S M N NG HH HH AW JH ,30.299,11,FALSE
HH HH K IH B B SH N ,31.762,8,FALSE
ZH M R AH N R ,18.306,6,FALSE
K T T OW DH M M Y ZH EY Y CH R ,55.456,13,FALSE
M R HH AH JH NG W AH EH ,47.247,9,FALSE
SH V UW M Y G L ,34.552,7,FALSE
NG AW Z K G DH ZH K P AA K S EY UH ,72.436,14,FALSE
CH UH L T HH ,7.812,5,FALSE
Z OY CH P P W G Y EH N V R ,44.516,12,FALSE
EH DH B AW P B F ZH ZH M IY N P ,76.342,13,FALSE
HH K AE W W D T Z EH V ,36.407,10,FALSE
S HH S UH F JH AW V CH L D Y OW Y S D TH AO Y Z ,108.443,20,FALSE
F AO K Y Z B IH DH M TH T NG AW D W ,41.908,15,FALSE
W SH ZH ER S T AA CH T AO K V AA T DH NG V R K UH CH ,71.901,21,FALSE
N JH W AA Y G AH Y TH ,42.987,9,FALSE
DH EH L Y ,4.897,4,FALSE
TH AE G NG W ER P P V TH G G ER S CH R B K UH ,75.251,19,FALSE
G V IH D V D T F D K EH Z ,39.75,12,FALSE
B OW W NG F K AY HH F ,40.649,9,FALSE
Z TH UW N R TH P EY W ,37.223,9,FALSE
Y R W EY DH TH T W UH G TH F ,49.691,12,FALSE
T V UH M TH Z ER K ,47.692,8,FALSE
M AO B T OY M ,9.015,6,FALSE
Z R UH R L K JH ,19.943,7,FALSE
P OY DH T ,18.4,4,FALSE
G Z TH AO T W ZH D CH ZH EY P M W T G R AE D N ER B DH ,116.231,23,FALSE
NG NG AY P W ,22.164,5,FALSE
CH D UH T W Y T ,35.684,7,FALSE
M DH ZH AO CH ,46.794,5,FALSE
F R JH UW B G ,9.69,6,FALSE
R AY DH K Z V L P SH AY K V B Z V IY SH ZH T TH ,76.917,20,FALSE
HH HH V EY ,17.659,4,FALSE
AE F B DH AY N P ,24.246,7,FALSE
L K AE ,5.033,3,FALSE
L AH B SH TH UW JH K G K DH UW HH ,58.467,13,FALSE
JH K UH L JH R K AO HH V JH TH ,55.057,12,FALSE
P CH NG UH L ,24.203,5,FALSE
M EY F Z HH EY TH M TH Y S AE D Y ,52.869,14,FALSE
G DH AY R HH Y Y ,42.785,7,FALSE
M K JH OY ,15.514,4,FALSE
S TH F EH HH ,12.381,5,FALSE
L ZH T AE NG S V EY ,40.215,8,FALSE
S L D ER M S EH TH CH ,10.987,9,FALSE
W AO HH CH G K AW TH P IH CH R K NG ,52.607,14,FALSE
V ZH ER Y ,43.332,4,FALSE
TH IY ,0,2,TRUE
ZH UW JH K CH ,19.117,5,FALSE
V M R AY ZH NG V F EH Z R V IY R T M ,50.022,16,FALSE
F JH EH D TH ,22.589,5,FALSE
DH G CH AY M R AW HH DH ,50.104,9,FALSE
Y UH M W B JH ,26.37,6,FALSE
UH ZH S AA ,41.881,4,FALSE
B OW W N AA T ZH IH S M L T ,29.002,12,FALSE
P AE N M D DH Z L OW M SH M SH D UH V R R TH R OY SH S P UW ,80.38,25,FALSE
W OW W ,11.69,3,FALSE
K T Y OY Z NG L N ER Z K AA ,34.45,12,FALSE
ZH CH AE TH F DH EY Z JH B ,67.041,10,FALSE
M EY NG L P ,17.268,5,FALSE
R ZH R UH NG W ZH L NG M IH K ,62.404,12,FALSE
T B TH OY G M EY F R TH ,35.417,10,FALSE
T EH TH G ZH D R AY K JH N ,43.916,11,FALSE
HH Z B EH P K Z OW CH M N ,49.063,11,FALSE
K K EH G Y TH IH S M N F T AO D ,18.105,14,FALSE
K N P ER JH Z TH M TH ZH AH F ZH SH N TH L R AO HH B ,111.124,21,FALSE
P L ER N R Y K N F AY Y JH Y EY TH NG CH ZH P Y UH SH ZH K JH AY K N B N S EY CH CH G SH IH CH K ,145.897,39,FALSE
CH AW W D K Y ,34,6,FALSE
K F UH CH NG AA IY ,38.92,7,FALSE
L R M UH NG L G ,29.075,7,FALSE
SH K DH UW ,18.842,4,FALSE
ZH K Z OY Y Y Y DH DH SH OW T F SH ,100.055,14,FALSE
W L UW W F OY ,18.119,6,FALSE
Y EH T ZH JH ,30.077,5,FALSE
F V AH K TH AH TH W SH AA SH HH S AH Z OW Z CH UH M Z T SH ,84.652,23,FALSE
P ZH AO K T ZH N ZH T R AA S V R ,68.871,14,FALSE
SH G SH AY Z DH ,35.757,6,FALSE
CH CH AO Z Z F HH JH SH N IY K L CH Z ER ,85.741,16,FALSE
HH V CH AH Z L R SH ,32.435,8,FALSE
R W UH HH T TH NG NG M AE Y SH M F Z Y S AY K L F F UW R ZH Z ,124.56,26,FALSE
CH JH K OY V F ZH P ,71.943,8,FALSE
T T UH JH F D TH AO TH HH JH W N W UW S SH JH NG ,102.264,19,FALSE
CH DH K AO JH G SH ZH W TH K IH N SH R M ,96.473,16,FALSE
DH NG IH ,22.494,3,FALSE
V CH SH EH W Y NG SH G ER HH L F S IY R SH S DH ,104.876,19,FALSE
N IY ZH V K AA SH ,19.885,7,FALSE
B K DH UW B HH JH JH ,69.675,8,FALSE
JH HH N IY ,23.876,4,FALSE
P Z L IH ,27.003,4,FALSE
Y ZH AE M SH ZH W ,56.257,7,FALSE
F UH D Y T V OY L DH D OW ,42.631,11,FALSE
AY G AA ,8.606,3,FALSE
AW P P AE Z K ER ,20.922,7,FALSE
Y M AY ,8.318,3,FALSE
CH L W AO CH N AA ,27.437,7,FALSE
NG OW W K Z UW V ,22.867,7,FALSE
AW F ZH AA Y F TH S TH AW ,51.515,10,FALSE
JH HH Y UH HH N ZH K AY HH SH P NG ,72.492,13,FALSE
DH Y D IH ,21.218,4,FALSE
D ER S EH Y W R W S AA ,31.121,10,FALSE
T K OW D NG DH EY B JH B CH T SH OY TH SH ,76.268,16,FALSE
SH ZH N AA S DH N S AA DH ,55.968,10,FALSE
M AW TH Y Y W F UW DH SH N IH F ,54.63,13,FALSE
Z AY V Z ,18.729,4,FALSE
NG W N IY SH DH ,38.346,6,FALSE
SH Y S OY V AA Y ,28.976,7,FALSE
N AY K B ,14.112,4,FALSE
NG F P OY F V S ,41.434,7,FALSE
CH NG OW V K ,30.994,5,FALSE
ER AW Z L SH UW ,4.617,6,FALSE
ZH NG OY ,14.861,3,FALSE
N AE HH Y P IY W S DH ,31.051,9,FALSE
G NG G IY G W L CH AW D SH CH K ,46.791,13,FALSE
AH T OY F AO G G M M B ZH SH AA ,40.058,13,FALSE
CH AY M HH ,5.771,4,FALSE
F HH W UW N Y TH HH IY Z AA HH CH V B CH D IY Y ZH ,90.714,20,FALSE
NG HH P IH K K B ,27.167,7,FALSE
TH NG ZH EH V ,18.307,5,FALSE
D AH K P M P ,9.803,6,FALSE
TH UW W TH V JH OY DH ,39.083,8,FALSE
N V AW DH N D M ER DH DH L Y M IY ZH S P P AY DH G HH ZH EH T Y S DH ,134.45,28,FALSE
K AY ZH F L DH ER NG Y L M SH W IH L SH D TH ,63.907,18,FALSE
R V Z IY Y JH HH NG W HH IH T R ER S SH ,79.843,16,FALSE
G NG P ER D ,17.404,5,FALSE
CH K AH T DH EY G Y T AE P HH ,38.991,12,FALSE
F DH AA K ,24.889,4,FALSE
R W NG OY P DH ,38.959,6,FALSE
M IH NG W UW ,11.328,5,FALSE
ZH AO R T AA ,11.278,5,FALSE
K P NG AA D S V F P IY T ZH TH NG DH NG Z AA R ER D G JH ,101.668,23,FALSE
N AW G G F ,21.567,5,FALSE
B IH ,6.983,2,FALSE
K AA V B AE ZH M NG ,23.513,8,FALSE
K JH T IH ZH K W W AH M JH NG AW ,60.077,13,FALSE
NG AH JH N HH ,15.098,5,FALSE
L IH TH EH V T JH EH DH K D B G ZH IH P F ZH TH ,85.835,19,FALSE
N T UH TH M V P K OW DH ,32.778,10,FALSE
CH W CH EH T W ,20.92,6,FALSE
N ZH AH D K ZH F OY ,36.477,8,FALSE
SH D AO P M W NG JH UW Z ZH W T P CH AH ,83.88,16,FALSE
S AO TH Y UH ,12.491,5,FALSE
L AA T SH R EH G TH NG AY SH OW Z SH IY CH CH ,63.585,17,FALSE
IY P AW V NG CH ,20.852,6,FALSE
DH Z V EH ,43.985,4,FALSE
B AY SH B R EH CH ,14.97,7,FALSE
B OW ,0,2,TRUE
CH AO L SH M SH EY L M W TH AA ,30.674,12,FALSE
R W V AO R R K S L HH EH Z S Y CH HH AO B R N D TH SH AE ZH S ,90.308,26,FALSE
D OW SH EH L D F V P IY W L R NG ,40.677,14,FALSE
L DH AO V JH ,52.127,5,FALSE
TH ZH R AO S D TH Y ZH G AW ,63.215,11,FALSE
K N AW V T ,19.47,5,FALSE
D L D AE ,6.737,4,FALSE
L N CH UW M N JH N F D OY V NG W L Z OW G TH M Z HH K AW B Z AA G K AH SH HH Y EY F L R ,115.489,37,FALSE
SH ZH Z AA K HH ,53.488,6,FALSE
M EH G B JH ZH P ER F G ,40.139,10,FALSE
V NG OW HH W W ZH N Z UW W B M ,73.131,13,FALSE
D UH NG P ,10.633,4,FALSE
V TH Y OY TH S V B D AW N SH ZH ,80.606,13,FALSE
AO N K B AW K S AY Z M DH V EY R F P ,40.864,16,FALSE
DH D N AO HH Y CH S Y N M AH T L TH ,68.912,15,FALSE
SH N V UH HH Z B S IY N ,34.354,10,FALSE
HH JH EY JH V ZH ,52.697,6,FALSE
S N K UW ,0,4,TRUE
K AA N Y ZH R IY K DH CH ,43.151,10,FALSE
Y OW CH L OW CH Y Y G B AA DH B P JH K TH Z AO ,86.629,19,FALSE
EH HH B AH ,11.769,4,FALSE
G IH B D T T R AE B ,12.021,9,FALSE
F JH UH ,22.838,3,FALSE
B Z IY M R DH W IY G NG AA ,47.875,11,FALSE
W TH ER V CH R W B Z ER N HH Z ,56.357,13,FALSE
NG HH L ER D SH ,27.738,6,FALSE
B R L OY SH JH DH UH NG ,50.747,9,FALSE
M DH AA DH T R F AY TH Z ,56.521,10,FALSE
JH UH UW L AA ZH K HH UH NG Z L ,57.88,12,FALSE
TH W Z AO DH N W S L EY V K JH NG ,64.189,14,FALSE
W B Y OY T K B ZH ER Y M B Y HH NG AE L M DH ,68.315,19,FALSE
